page_url,franchise,is_named,infobox_field_count_clean,raw_is_dead,has_actor,tmdb_match,billing_order,episode_count,is_onscreen
https://harrypotter.fandom.com/wiki/Unidentified_Muggle_woman_(III),Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Muggle_woman_(III)'s_son,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_dustman,Harry Potter,0,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Daily_Prophet_journalist,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Editor_of_Which_Broomstick?,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Council_of_Magical_Law_clerk,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ricbert,Harry Potter,1,10,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Snatcher_(IV),Harry Potter,0,7,0.0,0,1,97.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_giant_at_the_Battle_of_Hogwarts_(I),Harry Potter,0,7,0.0,0,1,62.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_giant_at_the_Battle_of_Hogwarts_(II),Harry Potter,0,8,1.0,0,1,62.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_giant_at_the_Battle_of_Hogwarts_(III),Harry Potter,0,8,1.0,0,1,62.0,,1
https://harrypotter.fandom.com/wiki/Robert_McGonagall_Senior,Harry Potter,1,13,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Isobel_McGonagall,Harry Potter,1,13,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Winogrand,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_who_engaged_Arthur_Weasley,Harry Potter,0,11,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Three_unidentified_Snatchers_who_disintegrated_during_the_Battle_of_Hogwarts,Harry Potter,1,7,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Muggle_radio_host,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Teffington,Harry Potter,1,10,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_giant_at_the_Battle_of_Hogwarts_(IV),Harry Potter,0,7,0.0,0,1,62.0,,1
https://harrypotter.fandom.com/wiki/Group_of_injured_giants,Harry Potter,1,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Slug_Club_Christmas_party_attendee,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Snatcher_(III),Harry Potter,0,8,0.0,0,1,97.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_card-playing_boy,Harry Potter,0,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Freckle-faced_six-year-old,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Frog_Choir_member_(I),Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Frog_Choir_member_(II),Harry Potter,0,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Robertus_Tallis,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Hufflepuff_boy_who_greeted_Nicholas_de_Mimsy-Porpington,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Hufflepuff_girl_that_greets_Sir_Nicholas_(I),Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Gryffindor_boy_that_greets_Sir_Nicholas_(I),Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Director_of_the_Ministry_Police_No._41041,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Madam_Malkin's_Robes_for_All_Occasions_employee,Harry Potter,0,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/George_Eliot,Harry Potter,1,5,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Emily_(Gryffindor),Harry Potter,1,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Prime_Minister's_predecessor,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Jay's_friend,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Jay,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Patrick_Bagby's_mother,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Violet-cloaked_wizard,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Cook_of_The_Hanged_Man,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Derek_(turtle_talker),Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Nicolaus_Copernicus,Harry Potter,1,6,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Leonardo_Da_Vinci,Harry Potter,1,6,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Nigel's_nephew,Harry Potter,1,13,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Nigel's_nephew's_father,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Nigel's_wife,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_wizard_killed_at_the_Quad_battlements,Harry Potter,0,8,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Obliviator,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ollivander_(382_B.C._era),Harry Potter,1,10,0.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Dougal_McGregor,Harry Potter,1,13,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Eglantine_Puffett,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Gemma_Farley,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Lorcan_McLaird,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Robert_Hilliard,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Isobel_McGonagall's_mother,Harry Potter,1,13,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Isobel_McGonagall's_father,Harry Potter,1,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Malcolm_McGonagall,Harry Potter,1,12,0.0,0,1,29.0,,1
https://harrypotter.fandom.com/wiki/Robert_McGonagall_Junior,Harry Potter,1,8,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Elphinstone_Urquart,Harry Potter,1,11,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Robert_McGonagall_Senior's_father,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Robert_McGonagall_Senior's_mother,Harry Potter,1,8,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dylan_Marwood,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Garrick_Ollivander's_mother,Harry Potter,1,8,0.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Gervaise_Ollivander,Harry Potter,1,10,0.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Garrick_Ollivander's_son,Harry Potter,1,7,0.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Garrick_Ollivander's_daughter,Harry Potter,1,7,1.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Gabriel_Truman,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dougal_McGregor's_father,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Geraint_Ollivander,Harry Potter,1,9,0.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Gerbold_Ollivander,Harry Potter,1,13,0.0,0,1,10.0,,1
https://harrypotter.fandom.com/wiki/Eldritch_Diggory,Harry Potter,1,16,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Evangeline_Orpington,Harry Potter,1,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Arturo_Cephalopos,Harry Potter,1,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dugald_McPhail,Harry Potter,1,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dougal_McGregor's_wife,Harry Potter,1,12,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dougal_McGregor's_father-in-law,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dursleys'_female_neighbour,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_girl_during_the_Battle_of_Hogwarts,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_boy_(II),Harry Potter,0,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ottaline_Gambol,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Katie_Bell's_mother,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Katie_Bell's_father,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Hogsmeade_Death_Eater_(I),Harry Potter,0,12,0.0,0,1,37.0,,1
https://harrypotter.fandom.com/wiki/Boniface_Toubeau,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Archibald_Bienbon,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/William_McGonagall,Harry Potter,1,10,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Apothecary_shopkeeper,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_knocked_out_by_Alastor_Moody,Harry Potter,0,8,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Charles_Pikal,Harry Potter,1,6,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Eddi_Stoddy,Harry Potter,1,5,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Rod_Freddy,Harry Potter,1,6,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Charles_Epanel,Harry Potter,1,6,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Gulray,Harry Potter,1,6,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Tubbs,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Winky_Crockett_(Gryffindor),Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Andrew_Owly,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Nick_Alas,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Liza_Cherks,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ruth_Mina,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Jo_King_(Gryffindor),Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Rose_Wax,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Neil_Nuts,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dinaz_Zac,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Minas,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Susie_Sooth,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/E._Dingbat,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_insulting_wizard,Harry Potter,0,7,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_Prefect_(II),Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_ten-year-old,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_hiding_wizard_during_the_Battle_of_Hogwarts,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_in_the_Forbidden_Forest,Harry Potter,0,11,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Slytherin_Beater_(II),Harry Potter,0,11,0.0,0,1,56.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Slytherin_Keeper,Harry Potter,0,11,0.0,0,1,59.0,,1
https://harrypotter.fandom.com/wiki/Smeltings_nurse,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Whispering_wizard,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_pet-owner_in_Knockturn_Alley,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_teacher_at_St._Grogory's_Primary_School,Harry Potter,0,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Stunned_Death_Eater,Harry Potter,1,12,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/First-floor_fighter,Harry Potter,1,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_who_fought_in_the_first-floor_corridor_(II),Harry Potter,0,11,1.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Gryffindor_boy_who_fetched_Harry_Potter,Harry Potter,1,12,0.0,0,1,0.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_giant_at_the_Battle_of_Hogwarts_(V),Harry Potter,0,8,1.0,0,1,62.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_boy_in_the_Great_Hall_(I),Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_boy_in_the_Great_Hall_(II),Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_girl_in_the_Great_Hall_(I),Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_boy_in_the_Great_Hall_(III),Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_boy_during_the_1996_Quidditch_match_(I),Harry Potter,0,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_female_Snatcher_during_the_Battle_of_Hogwarts,Harry Potter,0,12,1.0,0,1,97.0,,1
https://harrypotter.fandom.com/wiki/M._Carneiro_(wizard),Harry Potter,1,4,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/H._Pollingtonious,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Bogle-banshee,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Katie_Rayknolls,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Vicky_Bishopper,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Robin_Higgy,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Mark_Sommertime,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Russell_Lucky,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Dan_Darker,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Jess_Lafington,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Kris_Kolumbiko,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/David_Makehay,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Mark_Overcliff,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/C._Roemmele,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Joan_Maguire_Cook,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/E._Howsom,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Joyce_Haddock,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Waiter_serving_dragon_tartare,Harry Potter,1,13,0.0,0,1,47.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_boy_in_a_corridor,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Edwardus_Lima,Harry Potter,1,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_set_ablaze_during_the_Battle_of_Hogwarts,Harry Potter,0,9,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_killed_on_the_seventh_floor,Harry Potter,0,12,1.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Department_of_Magical_Games_and_Sports_representative,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_duelled_by_Kingsley_Shacklebolt,Harry Potter,0,9,1.0,0,1,24.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Ministry_wizard_(I),Harry Potter,0,9,0.0,0,1,41.0,,1
https://harrypotter.fandom.com/wiki/Double-ended_newt_wizard,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Secret_student_sweetshop_manager,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Barry_Winkle,Harry Potter,1,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ghoul_in_Grimmauld_Place,Harry Potter,1,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Minerva_McGonagall's_nieces_and_nephews,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_8-year-old_Muggle_girl,Harry Potter,0,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_broom_flyer,Harry Potter,0,4,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_male_Snatcher_during_the_Battle_of_Hogwarts,Harry Potter,0,11,1.0,0,1,97.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_black_Death_Eater_at_the_Battle_of_Hogwarts_(I),Harry Potter,0,10,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Bald_Healer,Harry Potter,1,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/F._Lestrange,Harry Potter,1,7,0.0,0,1,4.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_white-haired_wizard_during_the_Battle_of_Hogwarts,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Hogwarts_students_killed_on_the_seventh_floor,Harry Potter,0,10,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Hogwartian_in_a_pointed_hat_during_the_Battle_of_Hogwarts,Harry Potter,0,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Maisy_Reynolds,Harry Potter,1,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_who_was_Stunned_by_Harry_Potter,Harry Potter,0,8,0.0,0,1,0.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_man_in_a_grey_suit_during_the_Battle_of_Hogwarts,Harry Potter,0,11,0.0,0,1,34.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_woman_in_a_red_dress_during_the_Battle_of_Hogwarts,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_black_wizard_during_the_Battle_of_Hogwarts,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_old_woman_during_the_Battle_of_Hogwarts,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_black_girl_during_the_Battle_of_Hogwarts,Harry Potter,0,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/White-Haired_Healer,Harry Potter,1,12,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_female_Hogwarts_student_who_helped_the_unidentified_female_Hogwarts_teacher_(XII),Harry Potter,0,8,0.0,0,1,57.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_member_of_Dumbledore's_Army_(I),Harry Potter,0,11,0.0,0,1,82.0,,1
https://harrypotter.fandom.com/wiki/Woman_tended_by_bald_man,Harry Potter,1,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Hufflepuff_boy_who_carried_a_body_during_the_Battle_of_Hogwarts,Harry Potter,0,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Wizard_who_killed_a_Chimaera,Harry Potter,1,4,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Caractacus,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Edgar_Wallace,Harry Potter,1,11,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Gryffindor_Chaser_(II),Harry Potter,0,10,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Kwidditch_players,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_black_Death_Eater_at_the_Battle_of_Hogwarts_(II),Harry Potter,0,11,1.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Elderly_wizard_in_an_emerald-green_cloak,Harry Potter,1,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Crowd_outside_Bakery_&_Sandwich_Bar,Harry Potter,1,5,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_florist_in_Diagon_Alley,Harry Potter,0,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Death_Eater_stunned_by_Harry_Potter_in_the_Grand_Staircase_Tower,Harry Potter,0,8,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_during_the_Battle_of_Hogwarts_(III),Harry Potter,0,10,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Hogsmeade_Death_Eater_(II),Harry Potter,0,12,1.0,0,1,37.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_grey-haired_man_during_the_Battle_of_Hogwarts,Harry Potter,0,9,0.0,0,1,34.0,,1
https://harrypotter.fandom.com/wiki/Podric_Batworthy_XXIII,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Podric_Batworthy,Harry Potter,1,10,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_man_in_Borgin_and_Burkes_in_1996,Harry Potter,0,9,0.0,0,1,43.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_wizard_at_Platform_Nine_and_Three-Quarters_(I),Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_wizard_at_Platform_Nine_and_Three-Quarters_(II),Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_wizard_at_Platform_Nine_and_Three-Quarters_(III),Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Tall_goblin,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Clever_goblin,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Magic_goblin,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_blonde_Slytherin_girl,Harry Potter,0,11,0.0,0,1,56.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_male_Snatcher_at_Diagon_Alley,Harry Potter,0,13,1.0,0,1,97.0,,1
https://harrypotter.fandom.com/wiki/Camelia,Harry Potter,1,15,1.0,0,1,7.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_during_the_Battle_of_Hogwarts_(IV),Harry Potter,0,11,1.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_three_successive_Chief_Warlocks_of_the_Wizengamot,Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_boy_(IV),Harry Potter,0,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Robert_McGonagall_Senior's_friends,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Blaise_Zabini's_mother's_seven_husbands,Harry Potter,1,7,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_at_the_Little_Hangleton_graveyard_(I),Harry Potter,0,10,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Amulet-seller_in_Diagon_Alley,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_male_bald_Death_Eater,Harry Potter,0,11,1.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Gryffindor_boy_(II),Harry Potter,0,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_at_Malfoy_Manor,Harry Potter,0,9,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_killed_by_a_grey-haired_wizard,Harry Potter,0,13,1.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Ministry_of_Magic_Wizengamot_member_(I),Harry Potter,0,9,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_male_Death_Eater_at_Malfoy_Manor_(II),Harry Potter,0,10,0.0,0,1,31.0,,1
https://harrypotter.fandom.com/wiki/Freckle-faced_six-year-old's_father,Harry Potter,1,5,1.0,0,0,,,0
https://harrypotter.fandom.com/wiki/R._Lestrange,Harry Potter,1,7,0.0,0,1,4.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Ministry_wizard_in_1997_(I),Harry Potter,0,8,0.0,0,1,41.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_Ollivanders_assistant,Harry Potter,0,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_goblin_caroler_(I),Harry Potter,0,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Boy_2,Harry Potter,1,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Transylvanian_Head_of_Magical_Co-operation,Harry Potter,1,7,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_pumpkin_juice_seller_at_the_1994_Quidditch_World_Cup,Harry Potter,0,13,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Squeaky-voiced_British_Ministry_of_Magic_employee,Harry Potter,1,11,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ice_cream_seller,Harry Potter,1,8,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Magical_Menagerie_salesman,Harry Potter,1,10,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Unidentified_Slytherin_boy_in_the_Battle_of_Hogwarts,Harry Potter,0,9,0.0,0,1,38.0,,1
https://harrypotter.fandom.com/wiki/Unidentified_St_Mungo's_patient's_brother,Harry Potter,0,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Maxwell_Barnett,Harry Potter,1,6,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Ministry_of_Magic_Visitor_No._09602,Harry Potter,1,4,0.0,0,0,,,0
https://harrypotter.fandom.com/wiki/Antonia_Creaseworthy,Harry Potter,1,12,1.0,0,0,,,0
